id,title,"description","link","image_link","additional_image_link",availability,"price","sale_price","brand","condition","gtin","mpn","identifier_exists","google_product_category","shipping_weight"
"mbrpT5072BLK","MBRP 4"" x 6"" Dual Wall Angle Tip (Black)","6"" OD Dual Wall Angled 12"" Length, 4"" Inlet The exhaust tip is the crowning touch to your performance exhaust. It is your opportunity to really show off your personal style. That's why MBRP offers such a wide assortment of high quality, bolt on tips - because everybody has their own idea of style. Customer Notice – Exhaust Tip Policy We want you to love your Sinister Diesel exhaust tip. To ensure the best experience, please note: All sales are final once installed. Due to the nature of exhaust components, this product cannot be returned for credit after installation. Please double-check the fitment before installation to ensure it meets your needs. If you have any questions before installing, our team is happy to help. Contact us anytime for support. Thank you for choosing Sinister Diesel","https://sinisterdiesel.com/mbrp-4-x-6-dual-wall-angle-tip-black.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144796169.jpeg",,"in_stock",179.99 USD,,"MBRP","new",,T5072BLK,yes,,5 lb
"mbrpT5073","MBRP 4"" x 6"" Rolled Angle Tip","MBRP Polished Stainless Steel Exhaust Tip, 4in Inlet, 6in Outlet You don't need to empty your wallet to get the aggressive look of an aftermarket diesel exhaust system for your Ford F-250 / F-350 Super Duty Powerstroke, Dodge Ram Cummins, or Chevy Silverado/GMC Sierra Duramax truck. The 4 to 6 stainless steel exhaust tip from MBRP is a quick and easy way to upgrade the look of your truck. High Quality Stainless Diesel Exhaust Tips At A Low Price Made from high-quality stainless steel for long life and corrosion resistance, this single-wall 4 to 6 diesel exhaust tip fits any 4 inch tailpipe and gives you a larger 6 inch outlet with a rounded and angled edge. This exhaust tip gives any Ford F-250 or F-350 Super Duty Powerstroke, Dodge Ram Cummins, or Chevy Silverado/GMC Sierra Duramax truck a clean and aggressive look without the high cost of a full exhaust system. For the finishing touch, this tip is stamped with the MBRP logo on the side. Features: 4in inlet, 6in outlet 12in Length Rolled, Angled outlet Polished Stainless Steel Single Wall construction with rolled outlet edge Easy clamp-on installation (no welding required) Universal Fit Customer Notice – Exhaust Tip Policy We want you to love your Sinister Diesel exhaust tip. To ensure the best experience, please note: All sales are final once installed. Due to the nature of exhaust components, this product cannot be returned for credit after installation. Please double-check the fitment before installation to ensure it meets your needs. If you have any questions before installing, our team is happy to help. Contact us anytime for support. Thank you for choosing Sinister Diesel","https://sinisterdiesel.com/mbrp-4-x-6-rolled-angle-tip.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144796170.jpeg",,"in_stock",104.99 USD,,"MBRP","new",,T5073,yes,,3 lb
"mbrpT5074","MBRP 5"" x 6"" Dual Wall Angle Tip","6"" OD Dual Wall Angled 12"" Length, 5"" Inlet The exhaust tip is the crowning touch to your performance exhaust. It is your opportunity to really show off your personal style. That's why MBRP offers such a wide assortment of high quality, bolt on tips - because everybody has their own idea of style. Customer Notice – Exhaust Tip Policy We want you to love your Sinister Diesel exhaust tip. To ensure the best experience, please note: All sales are final once installed. Due to the nature of exhaust components, this product cannot be returned for credit after installation. Please double-check the fitment before installation to ensure it meets your needs. If you have any questions before installing, our team is happy to help. Contact us anytime for support. Thank you for choosing Sinister Diesel","https://sinisterdiesel.com/mbrp-5-x-6-dual-wall-angle-tip.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144796171.jpeg",,"in_stock",114.99 USD,,"MBRP","new",,T5074,yes,,5 lb
"mbrpT5074BLK","MBRP 5"" x 6"" Dual Wall Angle Tip (Black)","6"" OD Dual Wall Angled 12"" Length, 5"" Inlet The exhaust tip is the crowning touch to your performance exhaust. It is your opportunity to really show off your personal style. That's why MBRP offers such a wide assortment of high quality, bolt on tips - because everybody has their own idea of style. Customer Notice – Exhaust Tip Policy We want you to love your Sinister Diesel exhaust tip. To ensure the best experience, please note: All sales are final once installed. Due to the nature of exhaust components, this product cannot be returned for credit after installation. Please double-check the fitment before installation to ensure it meets your needs. If you have any questions before installing, our team is happy to help. Contact us anytime for support. Thank you for choosing Sinister Diesel","https://sinisterdiesel.com/mbrp-5-x-6-dual-wall-angle-tip-black.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144796172.jpeg",,"in_stock",167.99 USD,,"MBRP","new",,T5074BLK,yes,,5 lb
"mbrpT5110","MBRP 3.5"" x 4"" Dual Wall Angle Tip","4"" OD Dual Wall Angled 10"" Length, 3 1/2"" Inlet The exhaust tip is the crowning touch to your performance exhaust. It is your opportunity to really show off your personal style. That's why MBRP offers such a wide assortment of high quality, bolt on tips - because everybody has their own idea of style. Customer Notice – Exhaust Tip Policy We want you to love your Sinister Diesel exhaust tip. To ensure the best experience, please note: All sales are final once installed. Due to the nature of exhaust components, this product cannot be returned for credit after installation. Please double-check the fitment before installation to ensure it meets your needs. If you have any questions before installing, our team is happy to help. Contact us anytime for support. Thank you for choosing Sinister Diesel","https://sinisterdiesel.com/mbrp-35-x-4-dual-wall-angle-tip.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144811128.jpeg",,"in_stock",106.99 USD,,"MBRP","new",,T5110,yes,,3 lb
"mbrpT5112BLK","MBRP 3.5"" x 4"" Rolled Angle Tip (Black)","4"" OD Angled Rolled End 10"" Length, 3 1/2"" Inlet (Tail Pipe OD This is the part the exhaust tip would slip over and mount too) The exhaust tip is the crowning touch to your performance exhaust. It is your opportunity to really show off your personal style. That's why MBRP offers such a wide assortment of high quality, bolt on tips - because everybody has their own idea of style. Customer Notice – Exhaust Tip Policy We want you to love your exhaust tip. To ensure the best experience, please note: All sales are final once installed. Due to the nature of exhaust components, this product cannot be returned for credit after installation. Please double-check the fitment before installation to ensure it meets your needs. If you have any questions before installing, our team is happy to help. Contact us anytime for support. Thank you for choosing Sinister Diesel","https://sinisterdiesel.com/mbrp-35-x-4-rolled-angle-tip-black.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144811129.jpeg",,"in_stock",100.99 USD,,"MBRP","new",,T5112BLK,yes,,3 lb
"mbrpT5124","MBRP 4"" x 5"" Rolled Angle Tip (18"")","5"" OD Angled Rolled End 18"" Length, 4"" Inlet The exhaust tip is the crowning touch to your performance exhaust. It is your opportunity to really show off your personal style. That's why MBRP offers such a wide assortment of high quality, bolt on tips - because everybody has their own idea of style. Customer Notice – Exhaust Tip Policy We want you to love your Sinister Diesel exhaust tip. To ensure the best experience, please note: All sales are final once installed. Due to the nature of exhaust components, this product cannot be returned for credit after installation. Please double-check the fitment before installation to ensure it meets your needs. If you have any questions before installing, our team is happy to help. Contact us anytime for support. Thank you for choosing Sinister Diesel","https://sinisterdiesel.com/mbrp-4-x-5-rolled-angle-tip-18.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144811134.jpeg",,"in_stock",124.99 USD,,"MBRP","new",,T5124,yes,,5 lb
"mbrpT5124BLK","MBRP 4"" x 5"" Rolled Angle Tip (Black) (18"")","5"" OD Angled Rolled End 18"" Length, 4"" Inlet The exhaust tip is the crowning touch to your performance exhaust. It is your opportunity to really show off your personal style. That's why MBRP offers such a wide assortment of high quality, bolt on tips - because everybody has their own idea of style. Customer Notice – Exhaust Tip Policy We want you to love your Sinister Diesel exhaust tip. To ensure the best experience, please note: All sales are final once installed. Due to the nature of exhaust components, this product cannot be returned for credit after installation. Please double-check the fitment before installation to ensure it meets your needs. If you have any questions before installing, our team is happy to help. Contact us anytime for support. Thank you for choosing Sinister Diesel","https://sinisterdiesel.com/mbrp-4-x-5-rolled-angle-tip-black-18.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144796183.jpeg",,"in_stock",134.99 USD,,"MBRP","new",,T5124BLK,yes,,5 lb
"mbrpT5125","MBRP 5"" x 6"" Rolled Angle Tip (18"")","6"" OD Angled Rolled End 18"" Length, 5"" Inlet The exhaust tip is the crowning touch to your performance exhaust. It is your opportunity to really show off your personal style. That's why MBRP offers such a wide assortment of high quality, bolt on tips - because everybody has their own idea of style. Customer Notice – Exhaust Tip Policy We want you to love your Sinister Diesel exhaust tip. To ensure the best experience, please note: All sales are final once installed. Due to the nature of exhaust components, this product cannot be returned for credit after installation. Please double-check the fitment before installation to ensure it meets your needs. If you have any questions before installing, our team is happy to help. Contact us anytime for support. Thank you for choosing Sinister Diesel","https://sinisterdiesel.com/mbrp-5-x-6-rolled-angle-tip-18.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144796184.jpeg",,"in_stock",173.99 USD,,"MBRP","new",,T5125,yes,,6 lb
"mbrpT5125BLK","MBRP 5"" x 6"" Rolled Angle Tip (Black) (18"")","6"" OD Angled Rolled End 18"" Length, 5"" Inlet The exhaust tip is the crowning touch to your performance exhaust. It is your opportunity to really show off your personal style. That's why MBRP offers such a wide assortment of high quality, bolt on tips - because everybody has their own idea of style. Customer Notice – Exhaust Tip Policy We want you to love your Sinister Diesel exhaust tip. To ensure the best experience, please note: All sales are final once installed. Due to the nature of exhaust components, this product cannot be returned for credit after installation. Please double-check the fitment before installation to ensure it meets your needs. If you have any questions before installing, our team is happy to help. Contact us anytime for support. Thank you for choosing Sinister Diesel","https://sinisterdiesel.com/mbrp-5-x-6-rolled-angle-tip-black-18.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144796185.jpeg",,"in_stock",169.99 USD,,"MBRP","new",,T5125BLK,yes,,6 lb
"mbrpT5126","MBRP 4"" x 7"" Rolled Angle Tip (18"")","7"" OD Angled Rolled End 18"" Length, 4"" Inlet The exhaust tip is the crowning touch to your performance exhaust. It is your opportunity to really show off your personal style. That's why MBRP offers such a wide assortment of high quality, bolt on tips - because everybody has their own idea of style. Customer Notice – Exhaust Tip Policy We want you to love your Sinister Diesel exhaust tip. To ensure the best experience, please note: All sales are final once installed. Due to the nature of exhaust components, this product cannot be returned for credit after installation. Please double-check the fitment before installation to ensure it meets your needs. If you have any questions before installing, our team is happy to help. Contact us anytime for support. Thank you for choosing Sinister Diesel","https://sinisterdiesel.com/mbrp-4-x-7-rolled-angle-tip-18.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144796186.jpeg",,"in_stock",164.99 USD,,"MBRP","new",,T5126,yes,,6 lb
"mbrpT5127","MBRP 5"" x 7"" Rolled Angle Tip (18"")","7"" OD Angled Rolled End 18"" Length, 5"" Inlet The exhaust tip is the crowning touch to your performance exhaust. It is your opportunity to really show off your personal style. That's why MBRP offers such a wide assortment of high quality, bolt on tips - because everybody has their own idea of style. Customer Notice – Exhaust Tip Policy We want you to love your Sinister Diesel exhaust tip. To ensure the best experience, please note: All sales are final once installed. Due to the nature of exhaust components, this product cannot be returned for credit after installation. Please double-check the fitment before installation to ensure it meets your needs. If you have any questions before installing, our team is happy to help. Contact us anytime for support. Thank you for choosing Sinister Diesel","https://sinisterdiesel.com/mbrp-5-x-7-rolled-angle-tip-18.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144796187.jpeg",,"in_stock",179.99 USD,,"MBRP","new",,T5127,yes,,6 lb
"mbrpT5127BLK","MBRP 5"" x 7"" Rolled Angle Tip (18"") (Black)","7"" OD Angled Rolled End 18"" Length, 5"" Inlet The exhaust tip is the crowning touch to your performance exhaust. It is your opportunity to really show off your personal style. That's why MBRP offers such a wide assortment of high quality, bolt on tips - because everybody has their own idea of style. Customer Notice – Exhaust Tip Policy We want you to love your Sinister Diesel exhaust tip. To ensure the best experience, please note: All sales are final once installed. Due to the nature of exhaust components, this product cannot be returned for credit after installation. Please double-check the fitment before installation to ensure it meets your needs. If you have any questions before installing, our team is happy to help. Contact us anytime for support. Thank you for choosing Sinister Diesel","https://sinisterdiesel.com/mbrp-5-x-7-rolled-angle-tip-18-black.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144796188.jpeg",,"in_stock",189.99 USD,,"MBRP","new",,T5127BLK,yes,,7 lb
"mbrpT5128","MBRP 4"" x 8"" Rolled Angle Tip (18"")","8"" OD Angled Rolled End 18"" Length, 4"" Inlet The exhaust tip is the crowning touch to your performance exhaust. It is your opportunity to really show off your personal style. That's why MBRP offers such a wide assortment of high quality, bolt on tips - because everybody has their own idea of style. Customer Notice – Exhaust Tip Policy We want you to love your Sinister Diesel exhaust tip. To ensure the best experience, please note: All sales are final once installed. Due to the nature of exhaust components, this product cannot be returned for credit after installation. Please double-check the fitment before installation to ensure it meets your needs. If you have any questions before installing, our team is happy to help. Contact us anytime for support. Thank you for choosing Sinister Diesel","https://sinisterdiesel.com/mbrp-4-x-8-rolled-angle-tip-18.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144796189.jpeg",,"in_stock",225.99 USD,,"MBRP","new",,T5128,yes,,7 lb
"mbrpT5128BLK","MBRP 4"" x 8"" Rolled Angle Tip (18"") (Black)","8"" OD Angled Rolled End 18"" Length, 4"" Inlet The exhaust tip is the crowning touch to your performance exhaust. It is your opportunity to really show off your personal style. That's why MBRP offers such a wide assortment of high quality, bolt on tips - because everybody has their own idea of style. Customer Notice – Exhaust Tip Policy We want you to love your Sinister Diesel exhaust tip. To ensure the best experience, please note: All sales are final once installed. Due to the nature of exhaust components, this product cannot be returned for credit after installation. Please double-check the fitment before installation to ensure it meets your needs. If you have any questions before installing, our team is happy to help. Contact us anytime for support. Thank you for choosing Sinister Diesel","https://sinisterdiesel.com/mbrp-4-x-8-rolled-angle-tip-18-black.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144796190.jpeg",,"in_stock",219.99 USD,,"MBRP","new",,T5128BLK,yes,,7 lb
"mbrpT5129","MBRP 5"" x 8"" Rolled Angle Tip (18"")","Finish off the look of your heavy-duty truck with these stylish 8 inch diesel exhaust tips. MBRP has made it quick and easy to upgrade from a factory five-inch exhaust system to a monstrous eight-inch outlet. Constructed from high-quality stainless steel with a bright polished finish, the MBRP 8 inch diesel exhaust tips are corrosion resistant and are designed for a long-lasting look. The tip measures 18-inches long with a single wall and rolled outlet edge, and the 8 inch diesel exhaust tips are finished off with the MBRP logo stamped onto the side. Designed for a universal fit on any diesel truck with a five-inch exhaust, these 8 inch diesel exhaust tips are easy to install with a single clamp, which means no welding or modifications are required. Hands down, these MBRP polished 8 inch diesel exhaust tips are the fastest and easiest way to improve the look of your truck! Features: 5in inlet, 8in outlet 18in Length Rolled, Angled outlet Polished Stainless Steel Single Wall construction with rolled outlet edge Easy clamp-on installation (no welding required) Universal Fit Customer Notice – Exhaust Tip Policy We want you to love your Sinister Diesel exhaust tip. To ensure the best experience, please note: All sales are final once installed. Due to the nature of exhaust components, this product cannot be returned for credit after installation. Please double-check the fitment before installation to ensure it meets your needs. If you have any questions before installing, our team is happy to help. Contact us anytime for support. Thank you for choosing Sinister Diesel","https://sinisterdiesel.com/mbrp-5-x-8-rolled-angle-tip-18.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144811107.jpeg",,"in_stock",184.99 USD,,"MBRP","new",,T5129,yes,,7 lb
"mbrpT5130","MBRP 4"" x 6"" Rolled Angle Tip (18"")","6"" OD Angled Rolled End 18"" Length, 4"" Inlet The exhaust tip is the crowning touch to your performance exhaust. It is your opportunity to really show off your personal style. That's why MBRP offers such a wide assortment of high quality, bolt on tips - because everybody has their own idea of style. Customer Notice – Exhaust Tip Policy We want you to love your Sinister Diesel exhaust tip. To ensure the best experience, please note: All sales are final once installed. Due to the nature of exhaust components, this product cannot be returned for credit after installation. Please double-check the fitment before installation to ensure it meets your needs. If you have any questions before installing, our team is happy to help. Contact us anytime for support. Thank you for choosing Sinister Diesel","https://sinisterdiesel.com/mbrp-4-x-6-rolled-angle-tip-18.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144796192.jpeg",,"in_stock",144.99 USD,,"MBRP","new",,T5130,yes,,6 lb
"mbrpT5130BLK","MBRP 4"" x 6"" Rolled Angle Tip (18"") (Black)","6"" OD Angled Rolled End 18"" Length, 4"" Inlet The exhaust tip is the crowning touch to your performance exhaust. It is your opportunity to really show off your personal style. That's why MBRP offers such a wide assortment of high quality, bolt on tips - because everybody has their own idea of style. Customer Notice – Exhaust Tip Policy We want you to love your Sinister Diesel exhaust tip. To ensure the best experience, please note: All sales are final once installed. Due to the nature of exhaust components, this product cannot be returned for credit after installation. Please double-check the fitment before installation to ensure it meets your needs. If you have any questions before installing, our team is happy to help. Contact us anytime for support. Thank you for choosing Sinister Diesel","https://sinisterdiesel.com/mbrp-4-x-6-rolled-angle-tip-18-black.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144796193.jpeg",,"in_stock",174.99 USD,,"MBRP","new",,T5130BLK,yes,,5 lb
"SD-FUELREG-7_3","Sinister Diesel Regulated Fuel Return Kit for 99-03 Ford Powerstroke 7.3L w/ Integrated Fuel Filter","Features: High Filtration Efficiency CNC Billet Aluminum Construction Blue Anodized Finish Covered by the Sinister 1 Year Warranty Introducing the Sinister Diesel Regulated Fuel Return Kit, specifically designed for the 1999-2003 Ford Powerstroke 7.3L. If you're seeking improved fuel pressure control, enhanced fuel filtration, and increased reliability, this kit is the perfect upgrade for your Powerstroke. Our kit is built to last. It is constructed using premium-grade materials, chosen for their durability and resistance to corrosion and wear. The components are designed to withstand the demanding conditions of the engine bay, ensuring long-lasting performance and reliability. This kit is engineered to address the limitations of the stock fuel system, providing a comprehensive solution to optimize fuel delivery and filtration. With its innovative design and high-quality components, this kit ensures optimal engine performance and longevity. Our regulated return kit allows for precise control of fuel pressure. ensuring that your engine receives the ideal amount of fuel pressure for optimal performance. This helps prevent fuel pressure fluctuations and excessive pressure drops, which can negatively impact engine performance and reliability. The included fuel filter features a high-efficiency design, effectively removing contaminants and impurities from the fuel. Kit Includes: 6 Micron Fuel Filter Sinister Diesel Fuel Filter Block Adjustable Fuel Regulator Oil Filled Fuel Pressure Gauge All New High Flow Fuel Lines Retaining Clips Protective Cover for Braided Lines","https://sinisterdiesel.com/sinister-diesel-regulated-fuel-return-kit-for-1999-2003-ford-powerstroke-73l-w-integrated-fuel-filter.html","https://sinisterdiesel.com/graphics/00000001/7/_DSC2458-Recovered.jpg","https://sinisterdiesel.com/graphics/00000001/7/_DSC6241.jpg , https://sinisterdiesel.com/graphics/00000001/6/_DSC2422.jpg , https://sinisterdiesel.com/graphics/00000001/6/_DSC2417.jpg , https://sinisterdiesel.com/graphics/00000001/7/_DSC6240.jpg , https://sinisterdiesel.com/graphics/00000001/6/_DSC2440.jpg","in_stock",1129.99 USD,,"Sinister Diesel","new",841788101622,"SD-FUELREG-7.3",yes,,11 lb
edg30203,"Edge Products Ez Performance Chip for Dodge Cummins 2003-2004 5.9L","Heads Up: This product’s hotter than a turbo at full boost. Due to high demand, this Edge product will ship within 5–8 business days from the time of purchase. Hang tight—it’s worth the wait. Billing and Shipping Address Must Match for Purchase of this Item All Tuners & Programmers Sales are Final - Non Refundable For all Tuner Purchases, Billing and Shipping addresses must match. Signature Required upon Delivery Edge Products EZ Performance Chip for Dodge Cummins 2003-2004 5.9L 24 Valve KEY FEATURES: 3 Adjustable Power Levels Quick and Easy Installation Additional 65 HP and 150 ft lb Torque Increases Fuel Economy* Greatly Improves Drive-ability and Performance Helps Eliminate Downshifting While Towing Excellent Throttle Response The EZ is the ultimate performance upgrade for the driver that wants affordable adjust-ability, added towing power, quick and easy installation, and improved fuel economy. The EZ offers a quick 10 minute installation that requires no expensive mechanic labor, no drilling, and no computer downloading. Simply plug the Edge EZ into 2 stock connections and you're ready to go. The EZ provides real power ?you can switch between 3 power levels to add up to 65 HP. The EZ safely provides power to help eliminate downshifting. The EZ is also tuned with a special fuel economy level* that improves the atomization of fuel, which in turn allows Edge to add power, while at the same time delivering between a 5-10% improvement in MPG when driving in level one. Add to that the EZ's price point and you have the ultimate value on the performance market today. There is not another product on the market today that delivers power so safely and so economically, and at the same time is so easy to install. The following power gains are representative of an actual test vehicle. These gains were measured on a SuperFlow Dyno at an altitude of 4400 ft above sea level, and represent power delivered to the rear wheels of the test truck. The only modification made to the test truck was the addition of the Edge EZ module. Power gains may vary based on vehicle and geographical location. Levels: Level 1: 25 Horsepower - 50 Foot Pounds of Torque Level 2: 45 Horsepower - 100 Foot Pounds of Torque Level 3: 65 Horsepower - 150 Foot Pounds of Torque *Increase in fuel efficiency varies based on driving style. Edge recommends the use of gauges when using any performance upgrade. CARB/EPA COMPLIANCE California Air Resources Board Executive Order D-541 This product meets the emissions compliance requirements of the California Air Resources Board and Federal Environmental Protection Agency and is legal for sale and use on pollution-controlled vehicles operated on public streets and highways. It must be installed and operated according to the instructions provided. (This E.O. number only applies to the 1998.5 and 1999 Dodge Cummins. Does not apply to the 2000 Dodge Cummins.) 2000 Dodge Cummins Not legal for on-street use in the state of CA. Product is currently undergoing required emissions tests in order to be granted an Executive Order (E.O.) number from the California Air Resources Board (CARB), allowing legal, on-street use. New versions of the product will result from this activity and Edge customers will be informed of that on this website. Watch for this announcement soon. Emissions Compliance Disclaimer: This tuner is designed and intended solely for use on vehicles equipped with fully functional emissions control systems, including but not limited to DPF, EGR, and catalytic converters. It is NOT intended for use on vehicles where any emissions equipment has been removed, disabled, or otherwise tampered with. Use of this product on emissions-deleted vehicles is strictly prohibited and may violate federal, state, or local laws. The purchaser assumes all responsibility for compliance and legal use","https://sinisterdiesel.com/edge-products-ez-performance-chip-for-dodge-cummins-2003-2004-59l.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144793986.jpeg",,"in_stock",610.99 USD,,"Edge Products","new",,30203,yes,,3 lb
edg30204,"Edge Products EZ Performance Chip for Dodge Cummins 2004.5-2007 5.9L","Heads Up: This product’s hotter than a turbo at full boost. Due to high demand, this Edge product will ship within 5–8 business days from the time of purchase. Hang tight—it’s worth the wait. Billing and Shipping Address Must Match for Purchase of this Item All Tuners & Programmers Sales are Final - Non Refundable For all Tuner Purchases, Billing and Shipping addresses must match. Signature Required upon Delivery Edge Products EZ Performance Chip for Dodge Cummins 2004.5-2007 5.9L. KEY FEATURES: 3 Adjustable Power Levels Quick and Easy Installation Additional 65 HP and 150 ft lb Torque Increases Fuel Economy* Greatly Improves Drive-ability and Performance Helps Eliminate Downshifting While Towing Excellent Throttle Response The EZ is the ultimate performance upgrade for the driver that wants affordable adjust-ability, added towing power, quick and easy installation, and improved fuel economy. The EZ offers a quick 10 minute installation that requires no expensive mechanic labor, no drilling, and no computer downloading. Simply plug the Edge EZ into 2 stock connections and you're ready to go. The EZ provides real power ?you can switch between 3 power levels to add up to 65 HP. The EZ safely provides power to help eliminate downshifting. The EZ is also tuned with a special fuel economy level* that improves the atomization of fuel, which in turn allows Edge to add power, while at the same time delivering between a 5-10% improvement in MPG when driving in level one. Add to that the EZ's price point and you have the ultimate value on the performance market today. There is not another product on the market today that delivers power so safely and so economically, and at the same time is so easy to install. The following power gains are representative of an actual test vehicle. These gains were measured on a SuperFlow Dyno at an altitude of 4400 ft above sea level, and represent power delivered to the rear wheels of the test truck. The only modification made to the test truck was the addition of the Edge EZ module. Power gains may vary based on vehicle and geographical location. Levels: Level 1: 25 Horsepower - 50 Foot Pounds of Torque Level 2: 45 Horsepower - 100 Foot Pounds of Torque Level 3: 65 Horsepower - 150 Foot Pounds of Torque *Increase in fuel efficiency varies based on driving style. Edge recommends the use of gauges when using any performance upgrade. CARB/EPA COMPLIANCE California Air Resources Board Executive Order D-541 This product meets the emissions compliance requirements of the California Air Resources Board and Federal Environmental Protection Agency and is legal for sale and use on pollution-controlled vehicles operated on public streets and highways. It must be installed and operated according to the instructions provided. (This E.O. number only applies to the 1998.5 and 1999 Dodge Cummins. Does not apply to the 2000 Dodge Cummins.) 2000 Dodge Cummins Not legal for on-street use in the state of CA. Product is currently undergoing required emissions tests in order to be granted an Executive Order (E.O.) number from the California Air Resources Board (CARB), allowing legal, on-street use. New versions of the product will result from this activity and Edge customers will be informed of that on this website. Watch for this announcement soon. Emissions Compliance Disclaimer: This tuner is designed and intended solely for use on vehicles equipped with fully functional emissions control systems, including but not limited to DPF, EGR, and catalytic converters. It is NOT intended for use on vehicles where any emissions equipment has been removed, disabled, or otherwise tampered with. Use of this product on emissions-deleted vehicles is strictly prohibited and may violate federal, state, or local laws. The purchaser assumes all responsibility for compliance and legal use","https://sinisterdiesel.com/edge-products-ez-performance-chip-for-dodge-cummins-20045-2007-59l.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144793987.jpeg",,"in_stock",610.99 USD,,"Edge Products","new",,30204,yes,,2 lb
